text,tokenized,cluster
bingung harus merantau tawaran bisa kerja papua bibi posisi jawa timur ragu meratau thn tidak pernah kemana pling pas kkn kota yang sadar aku satu hanya kerja di toko orang ada perkembangan lulus aku bingung,bingung harus merantau tawaran bisa kerja papua bibi posisi jawa timur ragu meratau thn tidak pernah kemana pling pas kkn kota yang sadar aku satu hanya kerja di toko orang ada perkembangan lulus aku bingung,3
anxiety bernafas nafas berat hidung dua lubang kanan kiri di tutup salah agak mampet dua duanya mampet di tutup bergantian aku saat anxiety aku perhatikan itu ada saraf kepala agak lemah aku perhatikan  sama,anxiety bernafas nafas berat hidung dua lubang kanan kiri di tutup salah agak mampet dua duanya mampet di tutup bergantian aku saat anxiety aku perhatikan itu ada saraf kepala agak lemah aku perhatikan sama,3
alhamdulilah berhasil sembuh gerd minggu cara menemukan tujuan hidup rasa hampa tujuan hidup hanya pertama bertakwa tuhan kedua bermanfaat sesama mahluk juga disiplin jaga pola makan semoga yang sedang sakit di sembuhkan amin,alhamdulilah berhasil sembuh gerd minggu cara menemukan tujuan hidup rasa hampa tujuan hidup hanya pertama bertakwa tuhan kedua bermanfaat sesama mahluk juga disiplin jaga pola makan semoga yang sedang sakit di sembuhkan amin,3
tidak di mengalami  peran orangtuanya masih hidup tidak di anggap keberadaan akhirnya susah bersosial yang benar mendapatkan teman ingin dapat teman yang bisa memberikan peran bapak ibu,tidak di mengalami peran orangtuanya masih hidup tidak di anggap keberadaan akhirnya susah bersosial yang benar mendapatkan teman ingin dapat teman yang bisa memberikan peran bapak ibu,3
kemarin masuk igd kerja kesal sakit kepala mereda kecapean menggeh jantung kenceng sakit kepala hebat keringat mengucur diigd tidak darurat pakai sampai bingung sakit berharap kemarin ketahuan jantung kenapa terus dibiling psikomatis dan cemas,kemarin masuk igd kerja kesal sakit kepala mereda kecapean menggeh jantung kenceng sakit kepala hebat keringat mengucur diigd tidak darurat pakai sampai bingung sakit berharap kemarin ketahuan jantung kenapa terus dibiling psikomatis dan cemas,3
hari takut mati dikit mikirnya besok mati jadi takut rumah perasaan pandangan itu kosong ditambah tenggorokan gaenak dan ngantuk baca google malah parno makin takut jadinya mikir takut mati sedih,hari takut mati dikit mikirnya besok mati jadi takut rumah perasaan pandangan itu kosong ditambah tenggorokan gaenak dan ngantuk baca google malah parno makin takut jadinya mikir takut mati sedih,3
assalamualaikum saya gabung grup kasus anak umur anak pulang saja tidur temennya alasan takut ayahnya  pernah memarahinya sekarang mau pulang kerumah minggu aku bingung tlong  gimana solusinya,assalamualaikum saya gabung grup kasus anak umur anak pulang saja tidur temennya alasan takut ayahnya pernah memarahinya sekarang mau pulang kerumah minggu aku bingung tlong gimana solusinya,3
asam lambung otomatis mual ingin muntah asam lambung di muntahin rasannya enak plong nah aku teman tau kalau asam lambung muntahin keluarin asamnya sesering apa yang akan pada tubuh kita kalau kita sering keluarin asamnya,asam lambung otomatis mual ingin muntah asam lambung di muntahin rasannya enak plong nah aku teman tau kalau asam lambung muntahin keluarin asamnya sesering apa yang akan pada tubuh kita kalau kita sering keluarin asamnya,3
curhat minta pendapat apapun bikin hidup semangat berapa minggu hidup begini hidup segan matipun maukaga gairah gairahnya idupmales kerja pengennya tiduran karena sekali pikiran otak pusing sering sakitudah istighfar saja hidup semangat,curhat minta pendapat apapun bikin hidup semangat berapa minggu hidup begini hidup segan matipun maukaga gairah gairahnya idupmales kerja pengennya tiduran karena sekali pikiran otak pusing sering sakitudah istighfar saja hidup semangat,3
tau orang digrup whatsapp butuh uang nebus obat ku tolong bulan ini saja driver shoppe food sepi orderan untuk nebus obat ku cukup uangku semoga yang bantu komen kasih whatsapp kita bicara  bohong minta tolong p,tau orang digrup whatsapp butuh uang nebus obat ku tolong bulan ini saja driver shoppe food sepi orderan untuk nebus obat ku cukup uangku semoga yang bantu komen kasih whatsapp kita bicara bohong minta tolong p,3
tidak kuat jalani pas nikah suami selingkuh ninggalin tinggal di kontrakan waktu jatuh sampai traumah ya robbb ku tua kdang mikirin kedepan ku gimna aku terus brjuang cari uang ekonomi ini aku sakit kepala pikiran,tidak kuat jalani pas nikah suami selingkuh ninggalin tinggal di kontrakan waktu jatuh sampai traumah ya robbb ku tua kdang mikirin kedepan ku gimna aku terus brjuang cari uang ekonomi ini aku sakit kepala pikiran,3
assalamualaikum maaf sopan posting pakai anonim ada sama ya perasaan takut mati kalaau kambuh kepala kaki dingin jantung berdebar debar cepat normal pernah periksa palpitasi dan gangguan cemas akut mohon tips dong sembuh,assalamualaikum maaf sopan posting pakai anonim ada sama ya perasaan takut mati kalaau kambuh kepala kaki dingin jantung berdebar debar cepat normal pernah periksa palpitasi dan gangguan cemas akut mohon tips dong sembuh,3
sekali dewasa belum kerjaan kerja pindah kemarin nyaman kerja bos nyuruh pulang jualan sepi omong jualan lagi sepi pembeli jualan cilor maklor milor tiap hari tidak pernah habis mubazir buang mangkanya bos nyuruh pulang,sekali dewasa belum kerjaan kerja pindah kemarin nyaman kerja bos nyuruh pulang jualan sepi omong jualan lagi sepi pembeli jualan cilor maklor milor tiap hari tidak pernah habis mubazir buang mangkanya bos nyuruh pulang,3
izin curhat admin bunda kah sama aku anak umur perempuan anak laki umur kalau kaka ada rumah berantem kalau anteng anteng kalau berantem kalau tidak ngalah kadang pusing allah ngatasinya gimna tolong di buli bunda,izin curhat admin bunda kah sama aku anak umur perempuan anak laki umur kalau kaka ada rumah berantem kalau anteng anteng kalau berantem kalau tidak ngalah kadang pusing allah ngatasinya gimna tolong di buli bunda,3
sharing semoga yang tanggepin ku penyakit stress gila lagi mengundung dan melahirkan di meninggal umur ku thn tidak tau gejala stress bukan suka kosong di suruh di marahi aku pelupa melamun aku juga smk di bully,sharing semoga yang tanggepin ku penyakit stress gila lagi mengundung dan melahirkan di meninggal umur ku thn tidak tau gejala stress bukan suka kosong di suruh di marahi aku pelupa melamun aku juga smk di bully,3
allah enakkan hari panik padahal mikir lagi enakkan baring main hp seperti yang jalan dada ketenggorokkan panik serang sesak jantung debar lendir ditenggorokkan ulu hati perih kaki dingin menguap sendawa hidung mampet kliyengan lagi hamil,allah enakkan hari panik padahal mikir lagi enakkan baring main hp seperti yang jalan dada ketenggorokkan panik serang sesak jantung debar lendir ditenggorokkan ulu hati perih kaki dingin menguap sendawa hidung mampet kliyengan lagi hamil,3
kakak kakak bapak penyakit sulit di hadapi anxiety di serang metal ingin sembuh total jangan rasain penyakit iya memang sulit takut biarin sabar penyakit ini tidak tau sembuh iya bersahabat penyakit iya cuek terapin alhamdulilah sembuh total,kakak kakak bapak penyakit sulit di hadapi anxiety di serang metal ingin sembuh total jangan rasain penyakit iya memang sulit takut biarin sabar penyakit ini tidak tau sembuh iya bersahabat penyakit iya cuek terapin alhamdulilah sembuh total,3
umur semakin bertambah melihat sosmed kadang perasaan minder rendah karena  menunjukkan pencapaian hebat hidupnya sarjana yang sudah di pt dan masih ini apa istilah psikologi dan ada saran baik masalah terimakasih,umur semakin bertambah melihat sosmed kadang perasaan minder rendah karena menunjukkan pencapaian hebat hidupnya sarjana yang sudah di pt dan masih ini apa istilah psikologi dan ada saran baik masalah terimakasih,3
tanya tidak orang tua kandung perhitungan anak mendekat meminta uang kecil dewasa lari tanggung senang menyakiti anaknya suka carita keburukan anaknya orang dan cari pujian orang tua terbaik pandangan orang tapi pola asuh nya manipulatif,tanya tidak orang tua kandung perhitungan anak mendekat meminta uang kecil dewasa lari tanggung senang menyakiti anaknya suka carita keburukan anaknya orang dan cari pujian orang tua terbaik pandangan orang tapi pola asuh nya manipulatif,3
assalamualaikum teman sebulan sakit tipes dirawat rs kasih omeprazole obat lambung kadang cemas pas lihat hasil lab rs glukosa hanya tanpa puasa teman jd aku selalu cemas berkunang teman yang glukosa rendah mohon cara mengatasi terimakasih,assalamualaikum teman sebulan sakit tipes dirawat rs kasih omeprazole obat lambung kadang cemas pas lihat hasil lab rs glukosa hanya tanpa puasa teman jd aku selalu cemas berkunang teman yang glukosa rendah mohon cara mengatasi terimakasih,3
tidak bersyukur kasih penyakit apapun ini allah nguji ampun aslam kumat minggu perut cenat cenut uluh hati perih tenggorokan asem jalan nafas cenat cenut perut atas uluh hati kadang menjalar perut kanan keadaan nganggur cobaan sekali aku,tidak bersyukur kasih penyakit apapun ini allah nguji ampun aslam kumat minggu perut cenat cenut uluh hati perih tenggorokan asem jalan nafas cenat cenut perut atas uluh hati kadang menjalar perut kanan keadaan nganggur cobaan sekali aku,3
wajar sih seorang istri suka marah anak laki semuanikah jln anak tunggalstelah menikah lagi jam dirumah hariuda punya saudara tidak punya tmen jgpngen waktu tidak tau ngapainklo msalah emosi meledak berasa mentalku sudah rusakapa aku perlu psikolog iya,wajar sih seorang istri suka marah anak laki semuanikah jln anak tunggalstelah menikah lagi jam dirumah hariuda punya saudara tidak punya tmen jgpngen waktu tidak tau ngapainklo msalah emosi meledak berasa mentalku sudah rusakapa aku perlu psikolog iya,3
sejak minum k magnesium sensasi berkurang dan dulu berbulan dikit jantung berdebar cemas takut kliyengan lemes bertenaga mata buram badan berkedut alhamdulilah mulai normal tidur pules bangun tidur  sensasi badan sakit pegel bangun segar normal dulu,sejak minum k magnesium sensasi berkurang dan dulu berbulan dikit jantung berdebar cemas takut kliyengan lemes bertenaga mata buram badan berkedut alhamdulilah mulai normal tidur pules bangun tidur sensasi badan sakit pegel bangun segar normal dulu,3
assalamualaikum rekan minta solusi dong rasa takut jalan tempat ramai banyak orang kalau aku jalan tempat ramai aku takut fitnah orang takut kira maling hakimi di keroyok orangg aku bukam maling anehh gitu kepikiran kesituu mohon jawabannya teman,assalamualaikum rekan minta solusi dong rasa takut jalan tempat ramai banyak orang kalau aku jalan tempat ramai aku takut fitnah orang takut kira maling hakimi di keroyok orangg aku bukam maling anehh gitu kepikiran kesituu mohon jawabannya teman,3
kasih obat koq lemes bawaanya tidur pun kerja kasih saja jenis sebulan suka tidur bukan di tempatnya yang takut takut tertidur berkendara ini obat iya bisa datang rs bilang obat bukan bekerja mohon sulusinya,kasih obat koq lemes bawaanya tidur pun kerja kasih saja jenis sebulan suka tidur bukan di tempatnya yang takut takut tertidur berkendara ini obat iya bisa datang rs bilang obat bukan bekerja mohon sulusinya,3
asalamualikum maaf tanya emosiku terkontrol kadang aku nahan emosi tidak bisa ngomong bisa nangis aku merasakan kesal lelah bukan lelah pisik saranya bunda gimana yah aku takut dampaknya anak dan sudah anak perawan aku takut gagal seorang,asalamualikum maaf tanya emosiku terkontrol kadang aku nahan emosi tidak bisa ngomong bisa nangis aku merasakan kesal lelah bukan lelah pisik saranya bunda gimana yah aku takut dampaknya anak dan sudah anak perawan aku takut gagal seorang,3
anxiety kambuh cemas berlebih ketakutan sebab lari rumah cari ustadz kalau kumat kaki tangan tremor aliran listrik lemes pikir negatif apa ada sama aku kambuh lagi aku tinggal tangerang ada orang tangerang kita berbagi cerita,anxiety kambuh cemas berlebih ketakutan sebab lari rumah cari ustadz kalau kumat kaki tangan tremor aliran listrik lemes pikir negatif apa ada sama aku kambuh lagi aku tinggal tangerang ada orang tangerang kita berbagi cerita,3
kenapa teman pacar toxic akhirnya khilangan banyak teman hobi mental aku bermasalah dia mau putus putus tahun tepatnya lalu mental aku mulai membaik aku kehilangan minat bertemu bersosialisasi orang solusinya,kenapa teman pacar toxic akhirnya khilangan banyak teman hobi mental aku bermasalah dia mau putus putus tahun tepatnya lalu mental aku mulai membaik aku kehilangan minat bertemu bersosialisasi orang solusinya,3
allah bentar bulan puasa kepikiran gimna terawih alnya kn bayar orang diam rumah tidak ya allah harus gimna kuat kn aku ya allah semoga kuat taraweh singkir kn cemas di waktu tarawih kalau teman gimna ada sama aku kepikiran terawih,allah bentar bulan puasa kepikiran gimna terawih alnya kn bayar orang diam rumah tidak ya allah harus gimna kuat kn aku ya allah semoga kuat taraweh singkir kn cemas di waktu tarawih kalau teman gimna ada sama aku kepikiran terawih,3
hai teman kah sedikit bercerita kena ansity mulai itu berpikir waras semua takutin tidak nafsu makan contoh pikiran ku disitu melulu ujung jadi tidak bisa makan sering takut kesehatan ku sakit dikit pikiran disitu rasanya kesal kah sama,hai teman kah sedikit bercerita kena ansity mulai itu berpikir waras semua takutin tidak nafsu makan contoh pikiran ku disitu melulu ujung jadi tidak bisa makan sering takut kesehatan ku sakit dikit pikiran disitu rasanya kesal kah sama,3
adakah otak mau nyuruh menjerit kesurupan sakit gerd anxienty awal sakit kesurupan sakit selalu nyerang ulu hati ke sesak nafas dada berat nyeri dada tenggorokan ganjal nafas sulit menyempit menelan sakit hidung buntu tidak flu area jalan utama pernapasan di serang,adakah otak mau nyuruh menjerit kesurupan sakit gerd anxienty awal sakit kesurupan sakit selalu nyerang ulu hati ke sesak nafas dada berat nyeri dada tenggorokan ganjal nafas sulit menyempit menelan sakit hidung buntu tidak flu area jalan utama pernapasan di serang,3
berada fase kesal suami malas debat berubah pernah maaf slhdi mata salah lelahnya nangis air mata mau hanya berasa hati tusuk mau pergi pergi kemana di sini kudia pergi tinggalin  maucapek mikir strees,berada fase kesal suami malas debat berubah pernah maaf slhdi mata salah lelahnya nangis air mata mau hanya berasa hati tusuk mau pergi pergi kemana di sini kudia pergi tinggalin maucapek mikir strees,3
kakak curhat dongko yah pacar yang setahun pacaran mutusin hubungan aku ngatain oon dengan enak aku pantas pasangankatanya tidak kebayang sudah anak gmna didikan kalau nikah sayadisini aku yang apa dia yang lebay kakak,kakak curhat dongko yah pacar yang setahun pacaran mutusin hubungan aku ngatain oon dengan enak aku pantas pasangankatanya tidak kebayang sudah anak gmna didikan kalau nikah sayadisini aku yang apa dia yang lebay kakak,3
